x_adj,y_adj,z(m),,x(m),y(m),z(m),,easting,northing,,,,
,,,,-15.769,-3.649,-0.848,,489381.981,6203441.141,,,,
,,,,-15.787,-3.653,-1.133,,489381.977,6203441.123,,,,
,,,,-11.721,-2.71,-1.052,,489382.92,6203445.189,,,,
,,,,-11.538,-2.668,-1.245,,489382.962,6203445.372,,,,
,,,,-11.597,-2.68,-1.461,,489382.95,6203445.313,,,,
,,,,-11.632,-2.688,-1.678,,489382.942,6203445.278,,,,
,,,,-10.367,-2.393,-1.685,,489383.237,6203446.543,,,,
,,,,-9.277,-2.142,-1.679,,489383.488,6203447.633,,,,
,,,,-8.467,-1.953,-1.689,,489383.677,6203448.443,,,,
,,,,-7.812,-1.802,-1.704,,489383.828,6203449.098,,,,
,,,,-7.197,-1.659,-1.705,,489383.971,6203449.713,,,,
,,,,-6.721,-1.548,-1.72,,489384.082,6203450.189,,,,
,,,,-6.325,-1.457,-1.739,,489384.173,6203450.585,,,,
,,,,-5.958,-1.371,-1.753,,489384.259,6203450.952,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,-15.765,-3.651,-0.565,,489381.979,6203441.145,,,,
,,,,-15.769,-3.649,-0.848,,489381.981,6203441.141,,,,
,,,,-12.362,-2.861,-0.887,,489382.769,6203444.548,,,,
,,,,-11.721,-2.71,-1.052,,489382.92,6203445.189,,,,
,,,,-11.538,-2.668,-1.245,,489382.962,6203445.372,,,,
,,,,-11.597,-2.68,-1.461,,489382.95,6203445.313,,,,
,,,,-11.632,-2.688,-1.678,,489382.942,6203445.278,,,,
,,,,-10.367,-2.393,-1.685,,489383.237,6203446.543,,,,
,,,,-9.277,-2.142,-1.679,,489383.488,6203447.633,,,,
,,,,-8.467,-1.953,-1.689,,489383.677,6203448.443,,,,
,,,,-7.812,-1.802,-1.704,,489383.828,6203449.098,,,,
,,,,-7.197,-1.659,-1.705,,489383.971,6203449.713,,,,
,,,,-6.721,-1.548,-1.72,,489384.082,6203450.189,,,,
,,,,-6.325,-1.457,-1.739,,489384.173,6203450.585,,,,
,,,,-5.958,-1.371,-1.753,,489384.259,6203450.952,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,-11.834,-2.697,-1.062,,489382.933,6203445.076,,,,
,,,,-11.585,-2.641,-1.249,,489382.989,6203445.325,,,,
,,,,-11.664,-2.656,-1.469,,489382.974,6203445.246,,,,
,,,,-11.637,-2.65,-1.677,,489382.98,6203445.273,,,,
,,,,-10.359,-2.357,-1.683,,489383.273,6203446.551,,,,
,,,,-9.284,-2.113,-1.679,,489383.517,6203447.626,,,,
,,,,-8.477,-1.927,-1.69,,489383.703,6203448.433,,,,
,,,,-7.814,-1.777,-1.703,,489383.853,6203449.096,,,,
,,,,-7.195,-1.635,-1.703,,489383.995,6203449.715,,,,
,,,,-6.722,-1.526,-1.719,,489384.104,6203450.188,,,,
,,,,-6.326,-1.436,-1.738,,489384.194,6203450.584,,,,
,,,,-5.958,-1.352,-1.752,,489384.278,6203450.952,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,-11.834,-2.697,-1.062,,489382.933,6203445.076,,,,
,,,,-11.585,-2.641,-1.249,,489382.989,6203445.325,,,,
,,,,-11.664,-2.656,-1.469,,489382.974,6203445.246,,,,
,,,,-11.637,-2.65,-1.677,,489382.98,6203445.273,,,,
,,,,-10.359,-2.357,-1.683,,489383.273,6203446.551,,,,
,,,,-9.284,-2.113,-1.679,,489383.517,6203447.626,,,,
,,,,-8.477,-1.927,-1.69,,489383.703,6203448.433,,,,
,,,,-7.814,-1.777,-1.703,,489383.853,6203449.096,,,,
,,,,-7.195,-1.635,-1.703,,489383.995,6203449.715,,,,
,,,,-6.722,-1.526,-1.719,,489384.104,6203450.188,,,,
,,,,-6.326,-1.436,-1.738,,489384.194,6203450.584,,,,
,,,,-5.958,-1.352,-1.752,,489384.278,6203450.952,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,-15.776,-3.549,-0.565,,489382.081,6203441.134,,,,
,,,,-15.792,-3.55,-0.848,,489382.08,6203441.118,,,,
,,,,-15.806,-3.553,-1.133,,489382.077,6203441.104,,,,
,,,,-11.866,-2.665,-1.064,,489382.965,6203445.044,,,,
,,,,-11.664,-2.62,-1.256,,489383.01,6203445.246,,,,
,,,,-11.711,-2.628,-1.474,,489383.002,6203445.199,,,,
,,,,-11.645,-2.614,-1.677,,489383.016,6203445.265,,,,
,,,,-10.358,-2.323,-1.681,,489383.307,6203446.552,,,,
,,,,-9.279,-2.081,-1.677,,489383.549,6203447.631,,,,
,,,,-8.475,-1.899,-1.688,,489383.731,6203448.435,,,,
,,,,-7.823,-1.753,-1.704,,489383.877,6203449.087,,,,
,,,,-7.207,-1.614,-1.705,,489384.016,6203449.703,,,,
,,,,-6.734,-1.507,-1.721,,489384.123,6203450.176,,,,
,,,,-6.323,-1.415,-1.736,,489384.215,6203450.587,,,,
,,,,-5.959,-1.332,-1.751,,489384.298,6203450.951,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,-15.776,-3.549,-0.565,,489382.081,6203441.134,,,,
,,,,-15.792,-3.55,-0.848,,489382.08,6203441.118,,,,
,,,,-15.806,-3.553,-1.133,,489382.077,6203441.104,,,,
,,,,-11.866,-2.665,-1.064,,489382.965,6203445.044,,,,
,,,,-11.664,-2.62,-1.256,,489383.01,6203445.246,,,,
,,,,-11.711,-2.628,-1.474,,489383.002,6203445.199,,,,
,,,,-11.645,-2.614,-1.677,,489383.016,6203445.265,,,,
,,,,-10.358,-2.323,-1.681,,489383.307,6203446.552,,,,
,,,,-9.279,-2.081,-1.677,,489383.549,6203447.631,,,,
,,,,-8.475,-1.899,-1.688,,489383.731,6203448.435,,,,
,,,,-7.823,-1.753,-1.704,,489383.877,6203449.087,,,,
,,,,-7.207,-1.614,-1.705,,489384.016,6203449.703,,,,
,,,,-6.734,-1.507,-1.721,,489384.123,6203450.176,,,,
,,,,-6.323,-1.415,-1.736,,489384.215,6203450.587,,,,
,,,,-5.959,-1.332,-1.751,,489384.298,6203450.951,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,-15.802,-3.503,-0.565,,489382.127,6203441.108,,,,
,,,,-15.811,-3.502,-0.849,,489382.128,6203441.099,,,,
,,,,-15.825,-3.505,-1.133,,489382.125,6203441.085,,,,
,,,,-11.921,-2.638,-1.068,,489382.992,6203444.989,,,,
,,,,-11.738,-2.598,-1.264,,489383.032,6203445.172,,,,
,,,,-11.769,-2.603,-1.48,,489383.027,6203445.141,,,,
,,,,-11.645,-2.575,-1.676,,489383.055,6203445.265,,,,
,,,,-10.369,-2.291,-1.682,,489383.339,6203446.541,,,,
,,,,-9.281,-2.051,-1.676,,489383.579,6203447.629,,,,
,,,,-8.481,-1.872,-1.688,,489383.758,6203448.429,,,,
,,,,-7.821,-1.727,-1.702,,489383.903,6203449.089,,,,
,,,,-7.197,-1.588,-1.702,,489384.042,6203449.713,,,,
,,,,-6.728,-1.483,-1.718,,489384.147,6203450.182,,,,
,,,,-6.331,-1.396,-1.737,,489384.234,6203450.579,,,,
,,,,-5.971,-1.315,-1.753,,489384.315,6203450.939,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,-15.802,-3.503,-0.565,,489382.127,6203441.108,,,,
,,,,-15.811,-3.502,-0.849,,489382.128,6203441.099,,,,
,,,,-15.825,-3.505,-1.133,,489382.125,6203441.085,,,,
,,,,-11.921,-2.638,-1.068,,489382.992,6203444.989,,,,
,,,,-11.738,-2.598,-1.264,,489383.032,6203445.172,,,,
,,,,-11.769,-2.603,-1.48,,489383.027,6203445.141,,,,
,,,,-11.645,-2.575,-1.676,,489383.055,6203445.265,,,,
,,,,-10.369,-2.291,-1.682,,489383.339,6203446.541,,,,
,,,,-9.281,-2.051,-1.676,,489383.579,6203447.629,,,,
,,,,-8.481,-1.872,-1.688,,489383.758,6203448.429,,,,
,,,,-7.821,-1.727,-1.702,,489383.903,6203449.089,,,,
,,,,-7.197,-1.588,-1.702,,489384.042,6203449.713,,,,
,,,,-6.728,-1.483,-1.718,,489384.147,6203450.182,,,,
,,,,-6.331,-1.396,-1.737,,489384.234,6203450.579,,,,
,,,,-5.971,-1.315,-1.753,,489384.315,6203450.939,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,-15.808,-3.455,-0.282,,489382.175,6203441.102,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,-11.941,-2.604,-1.069,,489383.026,6203444.969,,,,
,,,,-11.824,-2.578,-1.272,,489383.052,6203445.086,,,,
,,,,-11.835,-2.578,-1.487,,489383.052,6203445.075,,,,
,,,,-11.653,-2.539,-1.676,,489383.091,6203445.257,,,,
,,,,-10.369,-2.257,-1.681,,489383.373,6203446.541,,,,
,,,,-9.288,-2.022,-1.676,,489383.608,6203447.622,,,,
,,,,-8.483,-1.845,-1.688,,489383.785,6203448.427,,,,
,,,,-7.818,-1.7,-1.701,,489383.93,6203449.092,,,,
,,,,-7.213,-1.568,-1.704,,489384.062,6203449.697,,,,
,,,,-6.736,-1.463,-1.719,,489384.167,6203450.174,,,,
,,,,-6.328,-1.374,-1.735,,489384.256,6203450.582,,,,
,,,,-5.967,-1.295,-1.751,,489384.335,6203450.943,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,-15.808,-3.455,-0.282,,489382.175,6203441.102,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,-11.941,-2.604,-1.069,,489383.026,6203444.969,,,,
,,,,-11.824,-2.578,-1.272,,489383.052,6203445.086,,,,
,,,,-11.835,-2.578,-1.487,,489383.052,6203445.075,,,,
,,,,-11.653,-2.539,-1.676,,489383.091,6203445.257,,,,
,,,,-10.369,-2.257,-1.681,,489383.373,6203446.541,,,,
,,,,-9.288,-2.022,-1.676,,489383.608,6203447.622,,,,
,,,,-8.483,-1.845,-1.688,,489383.785,6203448.427,,,,
,,,,-7.818,-1.7,-1.701,,489383.93,6203449.092,,,,
,,,,-7.213,-1.568,-1.704,,489384.062,6203449.697,,,,
,,,,-6.736,-1.463,-1.719,,489384.167,6203450.174,,,,
,,,,-6.328,-1.374,-1.735,,489384.256,6203450.582,,,,
,,,,-5.967,-1.295,-1.751,,489384.335,6203450.943,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,-15.823,-3.407,-0.283,,489382.223,6203441.087,,,,
,,,,-15.809,-3.401,-0.565,,489382.229,6203441.101,,,,
,,,,-15.809,-3.398,-0.847,,489382.232,6203441.101,,,,
,,,,-15.815,-3.399,-1.131,,489382.231,6203441.095,,,,
,,,,-12.058,-2.589,-1.079,,489383.041,6203444.852,,,,
,,,,-11.956,-2.568,-1.285,,489383.062,6203444.954,,,,
,,,,-13.303,-2.854,-1.671,,489382.776,6203443.607,,,,
,,,,-11.65,-2.5,-1.675,,489383.13,6203445.26,,,,
,,,,-10.368,-2.223,-1.679,,489383.407,6203446.542,,,,
,,,,-9.286,-1.991,-1.675,,489383.639,6203447.624,,,,
,,,,-8.485,-1.818,-1.687,,489383.812,6203448.425,,,,
,,,,-7.824,-1.676,-1.701,,489383.954,6203449.086,,,,
,,,,-7.222,-1.546,-1.705,,489384.084,6203449.688,,,,
,,,,-6.741,-1.441,-1.719,,489384.189,6203450.169,,,,
,,,,-6.332,-1.354,-1.735,,489384.276,6203450.578,,,,
,,,,-5.967,-1.275,-1.75,,489384.355,6203450.943,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,-15.823,-3.407,-0.283,,489382.223,6203441.087,,,,
,,,,-15.809,-3.401,-0.565,,489382.229,6203441.101,,,,
,,,,-15.809,-3.398,-0.847,,489382.232,6203441.101,,,,
,,,,-15.815,-3.399,-1.131,,489382.231,6203441.095,,,,
,,,,-12.058,-2.589,-1.079,,489383.041,6203444.852,,,,
,,,,-11.956,-2.568,-1.285,,489383.062,6203444.954,,,,
,,,,-13.303,-2.854,-1.671,,489382.776,6203443.607,,,,
,,,,-11.65,-2.5,-1.675,,489383.13,6203445.26,,,,
,,,,-10.368,-2.223,-1.679,,489383.407,6203446.542,,,,
,,,,-9.286,-1.991,-1.675,,489383.639,6203447.624,,,,
,,,,-8.485,-1.818,-1.687,,489383.812,6203448.425,,,,
,,,,-7.824,-1.676,-1.701,,489383.954,6203449.086,,,,
,,,,-7.222,-1.546,-1.705,,489384.084,6203449.688,,,,
,,,,-6.741,-1.441,-1.719,,489384.189,6203450.169,,,,
,,,,-6.332,-1.354,-1.735,,489384.276,6203450.578,,,,
,,,,-5.967,-1.275,-1.75,,489384.355,6203450.943,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,-15.806,-3.351,-0.282,,489382.279,6203441.104,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,-12.249,-2.59,-1.095,,489383.04,6203444.661,,,,
,,,,-12.174,-2.574,-1.308,,489383.056,6203444.736,,,,
,,,,-13.296,-2.809,-1.669,,489382.821,6203443.614,,,,
,,,,-11.658,-2.463,-1.675,,489383.167,6203445.252,,,,
,,,,-10.364,-2.188,-1.678,,489383.442,6203446.546,,,,
,,,,-9.293,-1.962,-1.675,,489383.668,6203447.617,,,,
,,,,-8.491,-1.791,-1.687,,489383.839,6203448.419,,,,
,,,,-7.821,-1.65,-1.699,,489383.98,6203449.089,,,,
,,,,-7.216,-1.521,-1.702,,489384.109,6203449.694,,,,
,,,,-6.745,-1.42,-1.719,,489384.21,6203450.165,,,,
,,,,-6.337,-1.334,-1.735,,489384.296,6203450.573,,,,
,,,,-5.975,-1.257,-1.751,,489384.373,6203450.935,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,-15.806,-3.351,-0.282,,489382.279,6203441.104,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,-12.249,-2.59,-1.095,,489383.04,6203444.661,,,,
,,,,-12.174,-2.574,-1.308,,489383.056,6203444.736,,,,
,,,,-13.296,-2.809,-1.669,,489382.821,6203443.614,,,,
,,,,-11.658,-2.463,-1.675,,489383.167,6203445.252,,,,
,,,,-10.364,-2.188,-1.678,,489383.442,6203446.546,,,,
,,,,-9.293,-1.962,-1.675,,489383.668,6203447.617,,,,
,,,,-8.491,-1.791,-1.687,,489383.839,6203448.419,,,,
,,,,-7.821,-1.65,-1.699,,489383.98,6203449.089,,,,
,,,,-7.216,-1.521,-1.702,,489384.109,6203449.694,,,,
,,,,-6.745,-1.42,-1.719,,489384.21,6203450.165,,,,
,,,,-6.337,-1.334,-1.735,,489384.296,6203450.573,,,,
,,,,-5.975,-1.257,-1.751,,489384.373,6203450.935,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,-15.822,-3.3,-0.564,,489382.33,6203441.088,,,,
,,,,-15.834,-3.299,-0.848,,489382.331,6203441.076,,,,
,,,,-15.84,-3.301,-1.131,,489382.329,6203441.07,,,,
,,,,-15.472,-3.221,-1.383,,489382.409,6203441.438,,,,
,,,,-13.612,-2.834,-1.461,,489382.796,6203443.298,,,,
,,,,-13.301,-2.767,-1.668,,489382.863,6203443.609,,,,
,,,,-11.657,-2.425,-1.673,,489383.205,6203445.253,,,,
,,,,-10.37,-2.155,-1.678,,489383.475,6203446.54,,,,
,,,,-9.295,-1.932,-1.674,,489383.698,6203447.615,,,,
,,,,-8.493,-1.763,-1.686,,489383.867,6203448.417,,,,
,,,,-7.834,-1.627,-1.701,,489384.003,6203449.076,,,,
,,,,-7.209,-1.496,-1.7,,489384.134,6203449.701,,,,
,,,,-6.746,-1.398,-1.718,,489384.232,6203450.164,,,,
,,,,-6.337,-1.313,-1.734,,489384.317,6203450.573,,,,
,,,,-5.975,-1.237,-1.75,,489384.393,6203450.935,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,-15.828,-3.304,-0.282,,489382.326,6203441.082,,,,
,,,,-15.822,-3.3,-0.564,,489382.33,6203441.088,,,,
,,,,-15.834,-3.299,-0.848,,489382.331,6203441.076,,,,
,,,,-15.84,-3.301,-1.131,,489382.329,6203441.07,,,,
,,,,-15.472,-3.221,-1.383,,489382.409,6203441.438,,,,
,,,,-13.612,-2.834,-1.461,,489382.796,6203443.298,,,,
,,,,-13.301,-2.767,-1.668,,489382.863,6203443.609,,,,
,,,,-11.657,-2.425,-1.673,,489383.205,6203445.253,,,,
,,,,-10.37,-2.155,-1.678,,489383.475,6203446.54,,,,
,,,,-9.295,-1.932,-1.674,,489383.698,6203447.615,,,,
,,,,-8.493,-1.763,-1.686,,489383.867,6203448.417,,,,
,,,,-7.834,-1.627,-1.701,,489384.003,6203449.076,,,,
