Ch,AziCorr(deg),Dist(m),Rfl,Azi(deg),Ele(deg),t(us),x(m),y(m),z(m),,x_adj,y_adj
31,72.54,1.616,255,72.36,-15,919901,1.489,0.469,-0.418,,,
32,72.54,1.596,255,72.36,-16,919901,1.463,0.46,-0.44,,,
1,0,0,0,72.54,0,919901,0,0,0,,,
2,0,0,0,72.54,0,919901,0,0,0,,,
3,0,0,0,72.54,0,919901,0,0,0,,,
4,0,0,0,72.54,0,919901,0,0,0,,,
5,0,0,0,72.54,0,919901,0,0,0,,,
6,0,0,0,72.54,0,919901,0,0,0,,,
7,0,0,0,72.54,0,919901,0,0,0,,,
8,0,0,0,72.54,0,919901,0,0,0,,,
9,0,0,0,72.54,0,919901,0,0,0,,,
10,0,0,0,72.54,0,919901,0,0,0,,,
11,0,0,0,72.54,0,919901,0,0,0,,,
18,0,0,0,72.54,0,919901,0,0,0,,,
19,0,0,0,72.54,0,919901,0,0,0,,,
22,0,0,0,72.54,0,919901,0,0,0,,,
23,0,0,0,72.54,0,919901,0,0,0,,,
24,0,0,0,72.54,0,919901,0,0,0,,,
25,0,0,0,72.54,0,919901,0,0,0,,,
26,0,0,0,72.54,0,919901,0,0,0,,,
27,0,0,0,72.54,0,919901,0,0,0,,,
28,0,0,0,72.54,0,919901,0,0,0,,,
29,0,0,0,72.54,0,919901,0,0,0,,,
30,72.71,1.608,255,72.54,-14,919901,1.49,0.464,-0.389,,,
31,72.72,1.612,255,72.54,-15,919901,1.487,0.463,-0.417,,,
32,72.72,1.588,255,72.54,-16,919901,1.458,0.453,-0.438,,,
1,0,0,0,72.54,0,919901,0,0,0,,,
2,0,0,0,72.54,0,919901,0,0,0,,,
3,0,0,0,72.54,0,919901,0,0,0,,,
4,0,0,0,72.54,0,919901,0,0,0,,,
5,0,0,0,72.54,0,919901,0,0,0,,,
6,0,0,0,72.54,0,919901,0,0,0,,,
7,0,0,0,72.54,0,919901,0,0,0,,,
8,0,0,0,72.54,0,919901,0,0,0,,,
9,0,0,0,72.54,0,919901,0,0,0,,,
10,0,0,0,72.54,0,919901,0,0,0,,,
11,0,0,0,72.54,0,919901,0,0,0,,,
18,0,0,0,72.54,0,919901,0,0,0,,,
19,0,0,0,72.54,0,919901,0,0,0,,,
22,0,0,0,72.54,0,919901,0,0,0,,,
23,0,0,0,72.54,0,919901,0,0,0,,,
24,0,0,0,72.54,0,919901,0,0,0,,,
25,0,0,0,72.54,0,919901,0,0,0,,,
26,0,0,0,72.54,0,919901,0,0,0,,,
27,0,0,0,72.54,0,919901,0,0,0,,,
28,0,0,0,72.54,0,919901,0,0,0,,,
29,0,0,0,72.54,0,919901,0,0,0,,,
30,72.71,1.608,255,72.54,-14,919901,1.49,0.464,-0.389,,,
31,72.72,1.612,255,72.54,-15,919901,1.487,0.463,-0.417,,,
32,72.72,1.588,255,72.54,-16,919901,1.458,0.453,-0.438,,,
1,0,0,0,72.72,0,920100,0,0,0,,,
2,0,0,0,72.72,0,920100,0,0,0,,,
3,0,0,0,72.72,0,920100,0,0,0,,,
4,0,0,0,72.72,0,920100,0,0,0,,,
5,0,0,0,72.72,0,920100,0,0,0,,,
6,0,0,0,72.72,0,920100,0,0,0,,,
7,0,0,0,72.72,0,920100,0,0,0,,,
8,0,0,0,72.72,0,920100,0,0,0,,,
9,0,0,0,72.72,0,920100,0,0,0,,,
10,0,0,0,72.72,0,920100,0,0,0,,,
11,0,0,0,72.72,0,920100,0,0,0,,,
13,0,0,0,72.72,0,920100,0,0,0,,,
16,0,0,0,72.72,0,920100,0,0,0,,,
19,0,0,0,72.72,0,920100,0,0,0,,,
22,0,0,0,72.72,0,920100,0,0,0,,,
23,0,0,0,72.72,0,920100,0,0,0,,,
24,0,0,0,72.72,0,920100,0,0,0,,,
25,0,0,0,72.72,0,920100,0,0,0,,,
26,0,0,0,72.72,0,920100,0,0,0,,,
27,0,0,0,72.72,0,920100,0,0,0,,,
28,0,0,0,72.72,0,920100,0,0,0,,,
29,0,0,0,72.72,0,920100,0,0,0,,,
30,72.89,1.608,255,72.72,-14,920100,1.491,0.459,-0.389,,,
31,72.9,1.604,255,72.72,-15,920100,1.481,0.456,-0.415,,,
32,72.9,1.584,255,72.72,-16,920100,1.455,0.448,-0.437,,,
1,0,0,0,72.72,0,920100,0,0,0,,,
2,0,0,0,72.72,0,920100,0,0,0,,,
3,0,0,0,72.72,0,920100,0,0,0,,,
4,0,0,0,72.72,0,920100,0,0,0,,,
5,0,0,0,72.72,0,920100,0,0,0,,,
6,0,0,0,72.72,0,920100,0,0,0,,,
7,0,0,0,72.72,0,920100,0,0,0,,,
8,0,0,0,72.72,0,920100,0,0,0,,,
9,0,0,0,72.72,0,920100,0,0,0,,,
10,0,0,0,72.72,0,920100,0,0,0,,,
11,0,0,0,72.72,0,920100,0,0,0,,,
13,0,0,0,72.72,0,920100,0,0,0,,,
16,0,0,0,72.72,0,920100,0,0,0,,,
19,0,0,0,72.72,0,920100,0,0,0,,,
22,0,0,0,72.72,0,920100,0,0,0,,,
23,0,0,0,72.72,0,920100,0,0,0,,,
24,0,0,0,72.72,0,920100,0,0,0,,,
25,0,0,0,72.72,0,920100,0,0,0,,,
26,0,0,0,72.72,0,920100,0,0,0,,,
27,0,0,0,72.72,0,920100,0,0,0,,,
28,0,0,0,72.72,0,920100,0,0,0,,,
29,0,0,0,72.72,0,920100,0,0,0,,,
30,72.89,1.608,255,72.72,-14,920100,1.491,0.459,-0.389,,,
31,72.9,1.604,255,72.72,-15,920100,1.481,0.456,-0.415,,,
32,72.9,1.584,255,72.72,-16,920100,1.455,0.448,-0.437,,,
1,0,0,0,72.9,0,920100,0,0,0,,,
2,0,0,0,72.9,0,920100,0,0,0,,,
3,0,0,0,72.9,0,920100,0,0,0,,,
4,0,0,0,72.9,0,920100,0,0,0,,,
5,0,0,0,72.9,0,920100,0,0,0,,,
6,0,0,0,72.9,0,920100,0,0,0,,,
7,0,0,0,72.9,0,920100,0,0,0,,,
8,0,0,0,72.9,0,920100,0,0,0,,,
9,0,0,0,72.9,0,920100,0,0,0,,,
10,0,0,0,72.9,0,920100,0,0,0,,,
11,0,0,0,72.9,0,920100,0,0,0,,,
13,0,0,0,72.9,0,920100,0,0,0,,,
17,0,0,0,72.9,0,920100,0,0,0,,,
19,0,0,0,72.9,0,920100,0,0,0,,,
22,0,0,0,72.9,0,920100,0,0,0,,,
23,0,0,0,72.9,0,920100,0,0,0,,,
24,0,0,0,72.9,0,920100,0,0,0,,,
25,0,0,0,72.9,0,920100,0,0,0,,,
26,0,0,0,72.9,0,920100,0,0,0,,,
27,0,0,0,72.9,0,920100,0,0,0,,,
28,0,0,0,72.9,0,920100,0,0,0,,,
29,0,0,0,72.9,0,920100,0,0,0,,,
30,73.07,1.624,255,72.9,-14,920100,1.507,0.459,-0.393,,,
31,73.08,1.6,255,72.9,-15,920100,1.479,0.45,-0.414,,,
32,73.08,1.58,255,72.9,-16,920100,1.453,0.442,-0.436,,,
1,0,0,0,72.9,0,920100,0,0,0,,,
2,0,0,0,72.9,0,920100,0,0,0,,,
3,0,0,0,72.9,0,920100,0,0,0,,,
4,0,0,0,72.9,0,920100,0,0,0,,,
5,0,0,0,72.9,0,920100,0,0,0,,,
6,0,0,0,72.9,0,920100,0,0,0,,,
7,0,0,0,72.9,0,920100,0,0,0,,,
8,0,0,0,72.9,0,920100,0,0,0,,,
9,0,0,0,72.9,0,920100,0,0,0,,,
10,0,0,0,72.9,0,920100,0,0,0,,,
11,0,0,0,72.9,0,920100,0,0,0,,,
13,0,0,0,72.9,0,920100,0,0,0,,,
17,0,0,0,72.9,0,920100,0,0,0,,,
19,0,0,0,72.9,0,920100,0,0,0,,,
22,0,0,0,72.9,0,920100,0,0,0,,,
23,0,0,0,72.9,0,920100,0,0,0,,,
24,0,0,0,72.9,0,920100,0,0,0,,,
25,0,0,0,72.9,0,920100,0,0,0,,,
26,0,0,0,72.9,0,920100,0,0,0,,,
27,0,0,0,72.9,0,920100,0,0,0,,,
28,0,0,0,72.9,0,920100,0,0,0,,,
29,0,0,0,72.9,0,920100,0,0,0,,,
30,73.07,1.624,255,72.9,-14,920100,1.507,0.459,-0.393,,,
31,73.08,1.6,255,72.9,-15,920100,1.479,0.45,-0.414,,,
32,73.08,1.58,255,72.9,-16,920100,1.453,0.442,-0.436,,,
1,0,0,0,73.08,0,920100,0,0,0,,,
2,0,0,0,73.08,0,920100,0,0,0,,,
3,0,0,0,73.08,0,920100,0,0,0,,,
4,0,0,0,73.08,0,920100,0,0,0,,,
5,0,0,0,73.08,0,920100,0,0,0,,,
6,0,0,0,73.08,0,920100,0,0,0,,,
7,0,0,0,73.08,0,920100,0,0,0,,,
8,0,0,0,73.08,0,920100,0,0,0,,,
9,0,0,0,73.08,0,920100,0,0,0,,,
10,0,0,0,73.08,0,920100,0,0,0,,,
11,0,0,0,73.08,0,920100,0,0,0,,,
13,0,0,0,73.08,0,920100,0,0,0,,,
17,0,0,0,73.08,0,920100,0,0,0,,,
18,0,0,0,73.08,0,920100,0,0,0,,,
19,0,0,0,73.08,0,920100,0,0,0,,,
22,0,0,0,73.08,0,920100,0,0,0,,,
23,0,0,0,73.08,0,920100,0,0,0,,,
24,0,0,0,73.08,0,920100,0,0,0,,,
25,0,0,0,73.08,0,920100,0,0,0,,,
26,0,0,0,73.08,0,920100,0,0,0,,,
27,0,0,0,73.08,0,920100,0,0,0,,,
28,0,0,0,73.08,0,920100,0,0,0,,,
29,0,0,0,73.08,0,920100,0,0,0,,,
30,73.25,1.616,255,73.08,-14,920100,1.501,0.452,-0.391,,,
31,73.26,1.588,255,73.08,-15,920100,1.469,0.442,-0.411,,,
32,73.26,1.588,255,73.08,-16,920100,1.462,0.44,-0.438,,,
1,0,0,0,73.08,0,920100,0,0,0,,,
2,0,0,0,73.08,0,920100,0,0,0,,,
3,0,0,0,73.08,0,920100,0,0,0,,,
4,0,0,0,73.08,0,920100,0,0,0,,,
5,0,0,0,73.08,0,920100,0,0,0,,,
6,0,0,0,73.08,0,920100,0,0,0,,,
7,0,0,0,73.08,0,920100,0,0,0,,,
8,0,0,0,73.08,0,920100,0,0,0,,,
9,0,0,0,73.08,0,920100,0,0,0,,,
10,0,0,0,73.08,0,920100,0,0,0,,,
11,0,0,0,73.08,0,920100,0,0,0,,,
13,0,0,0,73.08,0,920100,0,0,0,,,
17,0,0,0,73.08,0,920100,0,0,0,,,
18,0,0,0,73.08,0,920100,0,0,0,,,
19,0,0,0,73.08,0,920100,0,0,0,,,
22,0,0,0,73.08,0,920100,0,0,0,,,
23,0,0,0,73.08,0,920100,0,0,0,,,
24,0,0,0,73.08,0,920100,0,0,0,,,
25,0,0,0,73.08,0,920100,0,0,0,,,
26,0,0,0,73.08,0,920100,0,0,0,,,
27,0,0,0,73.08,0,920100,0,0,0,,,
28,0,0,0,73.08,0,920100,0,0,0,,,
29,0,0,0,73.08,0,920100,0,0,0,,,
30,73.25,1.616,255,73.08,-14,920100,1.501,0.452,-0.391,,,
31,73.26,1.588,255,73.08,-15,920100,1.469,0.442,-0.411,,,
32,73.26,1.588,255,73.08,-16,920100,1.462,0.44,-0.438,,,
1,0,0,0,73.26,0,920100,0,0,0,,,
2,0,0,0,73.26,0,920100,0,0,0,,,
3,0,0,0,73.26,0,920100,0,0,0,,,
4,0,0,0,73.26,0,920100,0,0,0,,,
5,0,0,0,73.26,0,920100,0,0,0,,,
6,0,0,0,73.26,0,920100,0,0,0,,,
7,0,0,0,73.26,0,920100,0,0,0,,,
8,0,0,0,73.26,0,920100,0,0,0,,,
9,0,0,0,73.26,0,920100,0,0,0,,,
10,0,0,0,73.26,0,920100,0,0,0,,,
11,0,0,0,73.26,0,920100,0,0,0,,,
13,0,0,0,73.26,0,920100,0,0,0,,,
18,0,0,0,73.26,0,920100,0,0,0,,,
19,0,0,0,73.26,0,920100,0,0,0,,,
22,0,0,0,73.26,0,920100,0,0,0,,,
23,0,0,0,73.26,0,920100,0,0,0,,,
24,0,0,0,73.26,0,920100,0,0,0,,,
25,0,0,0,73.26,0,920100,0,0,0,,,
26,0,0,0,73.26,0,920100,0,0,0,,,
27,0,0,0,73.26,0,920100,0,0,0,,,
28,0,0,0,73.26,0,920100,0,0,0,,,
29,0,0,0,73.26,0,920100,0,0,0,,,
30,73.43,1.616,255,73.26,-14,920100,1.503,0.447,-0.391,,,
31,73.44,1.592,255,73.26,-15,920100,1.474,0.439,-0.412,,,
32,73.44,1.584,255,73.26,-16,920100,1.459,0.434,-0.437,,,
1,0,0,0,73.26,0,920100,0,0,0,,,
2,0,0,0,73.26,0,920100,0,0,0,,,
3,0,0,0,73.26,0,920100,0,0,0,,,
4,0,0,0,73.26,0,920100,0,0,0,,,
5,0,0,0,73.26,0,920100,0,0,0,,,
6,0,0,0,73.26,0,920100,0,0,0,,,
7,0,0,0,73.26,0,920100,0,0,0,,,
8,0,0,0,73.26,0,920100,0,0,0,,,
9,0,0,0,73.26,0,920100,0,0,0,,,
10,0,0,0,73.26,0,920100,0,0,0,,,
11,0,0,0,73.26,0,920100,0,0,0,,,
13,0,0,0,73.26,0,920100,0,0,0,,,
18,0,0,0,73.26,0,920100,0,0,0,,,
19,0,0,0,73.26,0,920100,0,0,0,,,
22,0,0,0,73.26,0,920100,0,0,0,,,
23,0,0,0,73.26,0,920100,0,0,0,,,
24,0,0,0,73.26,0,920100,0,0,0,,,
25,0,0,0,73.26,0,920100,0,0,0,,,
26,0,0,0,73.26,0,920100,0,0,0,,,
27,0,0,0,73.26,0,920100,0,0,0,,,
28,0,0,0,73.26,0,920100,0,0,0,,,
29,0,0,0,73.26,0,920100,0,0,0,,,
30,73.43,1.616,255,73.26,-14,920100,1.503,0.447,-0.391,,,
31,73.44,1.592,255,73.26,-15,920100,1.474,0.439,-0.412,,,
32,73.44,1.584,255,73.26,-16,920100,1.459,0.434,-0.437,,,
1,0,0,0,73.44,0,920299,0,0,0,,,
2,0,0,0,73.44,0,920299,0,0,0,,,
3,0,0,0,73.44,0,920299,0,0,0,,,
4,0,0,0,73.44,0,920299,0,0,0,,,
5,0,0,0,73.44,0,920299,0,0,0,,,
6,0,0,0,73.44,0,920299,0,0,0,,,
7,0,0,0,73.44,0,920299,0,0,0,,,
8,0,0,0,73.44,0,920299,0,0,0,,,
9,0,0,0,73.44,0,920299,0,0,0,,,
10,0,0,0,73.44,0,920299,0,0,0,,,
17,0,0,0,73.44,0,920299,0,0,0,,,
19,0,0,0,73.44,0,920299,0,0,0,,,
22,0,0,0,73.44,0,920299,0,0,0,,,
23,0,0,0,73.44,0,920299,0,0,0,,,
24,0,0,0,73.44,0,920299,0,0,0,,,
25,0,0,0,73.44,0,920299,0,0,0,,,
26,0,0,0,73.44,0,920299,0,0,0,,,
27,0,0,0,73.44,0,920299,0,0,0,,,
28,0,0,0,73.44,0,920299,0,0,0,,,
29,0,0,0,73.44,0,920299,0,0,0,,,
30,73.61,1.616,255,73.44,-14,920299,1.504,0.442,-0.391,,,
31,73.62,1.592,255,73.44,-15,920299,1.475,0.434,-0.412,,,
32,73.62,1.58,255,73.44,-16,920299,1.457,0.428,-0.436,,,
1,0,0,0,73.44,0,920299,0,0,0,,,
2,0,0,0,73.44,0,920299,0,0,0,,,
3,0,0,0,73.44,0,920299,0,0,0,,,
4,0,0,0,73.44,0,920299,0,0,0,,,
5,0,0,0,73.44,0,920299,0,0,0,,,
6,0,0,0,73.44,0,920299,0,0,0,,,
7,0,0,0,73.44,0,920299,0,0,0,,,
8,0,0,0,73.44,0,920299,0,0,0,,,
9,0,0,0,73.44,0,920299,0,0,0,,,
10,0,0,0,73.44,0,920299,0,0,0,,,
17,0,0,0,73.44,0,920299,0,0,0,,,
19,0,0,0,73.44,0,920299,0,0,0,,,
22,0,0,0,73.44,0,920299,0,0,0,,,
23,0,0,0,73.44,0,920299,0,0,0,,,
24,0,0,0,73.44,0,920299,0,0,0,,,
25,0,0,0,73.44,0,920299,0,0,0,,,
26,0,0,0,73.44,0,920299,0,0,0,,,
27,0,0,0,73.44,0,920299,0,0,0,,,
28,0,0,0,73.44,0,920299,0,0,0,,,
29,0,0,0,73.44,0,920299,0,0,0,,,
30,73.61,1.616,255,73.44,-14,920299,1.504,0.442,-0.391,,,
31,73.62,1.592,255,73.44,-15,920299,1.475,0.434,-0.412,,,
32,73.62,1.58,255,73.44,-16,920299,1.457,0.428,-0.436,,,
1,0,0,0,73.62,0,920299,0,0,0,,,
2,0,0,0,73.62,0,920299,0,0,0,,,
3,0,0,0,73.62,0,920299,0,0,0,,,
4,0,0,0,73.62,0,920299,0,0,0,,,
5,0,0,0,73.62,0,920299,0,0,0,,,
6,0,0,0,73.62,0,920299,0,0,0,,,
7,0,0,0,73.62,0,920299,0,0,0,,,
8,0,0,0,73.62,0,920299,0,0,0,,,
9,0,0,0,73.62,0,920299,0,0,0,,,
10,0,0,0,73.62,0,920299,0,0,0,,,
17,0,0,0,73.62,0,920299,0,0,0,,,
18,0,0,0,73.62,0,920299,0,0,0,,,
19,0,0,0,73.62,0,920299,0,0,0,,,
22,0,0,0,73.62,0,920299,0,0,0,,,
23,0,0,0,73.62,0,920299,0,0,0,,,
24,0,0,0,73.62,0,920299,0,0,0,,,
25,0,0,0,73.62,0,920299,0,0,0,,,
26,0,0,0,73.62,0,920299,0,0,0,,,
27,0,0,0,73.62,0,920299,0,0,0,,,
28,0,0,0,73.62,0,920299,0,0,0,,,
29,73.79,1.58,1,73.62,-13,920299,1.478,0.43,-0.355,,,
30,73.79,1.616,255,73.62,-14,920299,1.506,0.438,-0.391,,,
31,73.8,1.592,255,73.62,-15,920299,1.477,0.429,-0.412,,,
32,73.8,1.58,255,73.62,-16,920299,1.458,0.424,-0.436,,,
1,0,0,0,73.62,0,920299,0,0,0,,,
2,0,0,0,73.62,0,920299,0,0,0,,,
3,0,0,0,73.62,0,920299,0,0,0,,,
4,0,0,0,73.62,0,920299,0,0,0,,,
5,0,0,0,73.62,0,920299,0,0,0,,,
6,0,0,0,73.62,0,920299,0,0,0,,,
7,0,0,0,73.62,0,920299,0,0,0,,,
8,0,0,0,73.62,0,920299,0,0,0,,,
